@relation problem

@attribute domain string
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute  nameDomain2 string
@attribute  nameFile2 string
@data
pipesworld_strips,p08-net1-b12-g7_rt0_instance,2,6,49,16,0,107,9,6,0,0,126,3296,4282,7578,22201,0,2672,0,65,0,174,41,138,2672,32448,41,7, 1800, 64128, 0.0227778, 35.6267, 1564.1, 0.170732, 40, 27.3171, 7.67142, 40, 27.3171, 7.67142, 8016, 1564.1, 1544.12,4008, 1042.73, 859.561, 40, 6.21951, 13.8132, 2100, 260.878, 595.912, 1800, 223.61, 510.782, 2100, 260.878,595.912,126, 18704, 82832, 0.225806, 0.00673653, 1, 674, 135.772, 45.7505, 674, 135.772, 45.7505, 2696, 543.089,183.002, 2696,543.089, 45.7505,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p08.pddl, 138, 2944, 3, 16, 5.333333, -5, 0.007246, 1.539322, 1, 1.000000, 0.000000, 16.177650, 7.726223, 95,18,1,17,18,17,7,16,7,3,25,41,1.64,10,7,8,1.64,8,1.73205,1.64,6,1,8,0,41,0,0,0,18,16,allfeatures-pipesworld06,all-p08.pddl
pipesworld_strips,p38-net4-b20-g7_rt0_instance,2,6,81,16,0,173,11,6,0,0,126,25371,16298,41669,143078,0,9211,0,151,0,756,75,676,23176,223370,131,10, 7539, 331202, 0.0173763, 43.9318, 2528.26, 0.0763359, 130, 51.9924, 28.8816, 130, 51.9924, 28.7902, 20407, 2528.26, 3674.5,18876, 2265.66, 3228.04, 130, 7.64885, 27.5509, 18876, 783.618, 3146.82, 20407, 882.687, 3471.88, 18876, 783.618,3146.82,716, 97297, 394099, 0.246885, 0.00735891, 1, 3179, 203.09, 29.5797, 3179, 203.09, 29.5797, 15491, 903.7,132.59, 15491,903.7, 29.5797,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p38.pddl, 676, 24353, 5, 24, 4.800000, -4, 0.000000, 0.608130, 1, 1.300000, 0.640312, 9.189423, 3.508808, 137,43,1,26,40,28,7,14,9,5,26,29,1.11538,13,8,5,1.11538,5,1,1.11538,5,1.41421,12,0,131,0,0,0,32,27,allfeatures-pipesworld06,all-p38.pddl
pipesworld_strips,p36-net4-b18-g6_rt0_instance,2,6,103,16,0,217,10,6,0,0,126,36033,20500,56533,204837,0,14960,0,165,0,729,97,657,33188,323296,147,9, 8856, 490852, 0.0165989, 55.4259, 3339.13, 0.0612245, 146, 54.3673, 33.3605, 146, 54.3673, 33.3605, 26696, 3339.13, 5056.63,24684, 2876.33, 4321.5, 146, 6.93878, 28.1689, 24684, 918.939, 3983.85, 26696, 1056.05, 4464.12, 24684, 918.939,3983.85,693, 138788, 561608, 0.247126, 0.00499323, 1, 4167, 258.38, 40.6799, 4167, 258.38, 40.6799, 19646, 1149.1,180.448, 19646,1149.1, 40.6799,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p36.pddl, 657, 34946, 7, 33, 4.714286, -6, 0.000000, 0.849389, -4, 0.777778, 1.930905, 18.716536, 9.010931, 390,64,1,28,46,31,6,17,9,7,29,54,1.86207,13,7,9,1.86207,13,2.23607,1.86207,9,2.23607,18,0,147,0,0,0,36,30,allfeatures-pipesworld06,all-p36.pddl
pipesworld_strips,p07-net1-b12-g5_rt0_instance,2,6,49,16,0,107,7,6,0,0,126,3296,4282,7578,22201,0,2672,0,65,0,174,41,138,2672,32446,41,5, 1800, 64128, 0.0227778, 35.6267, 1564.1, 0.121951, 40, 27.3171, 7.67142, 40, 27.3171, 7.67142, 8016, 1564.1, 1544.12,4008, 1042.73, 859.561, 40, 4.46341, 12.0651, 2100, 195.317, 544.329, 1800, 167.415, 466.568, 2100, 195.317,544.329,126, 18704, 82832, 0.225806, 0.00673653, 1, 674, 135.772, 45.7505, 674, 135.772, 45.7505, 2696, 543.089,183.002, 2696,543.089, 45.7505,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p07.pddl, 138, 2944, 3, 11, 3.666667, -4, 0.007246, 1.106610, 1, 1.000000, 0.000000, 13.602242, 4.450747, 47,13,1,12,13,13,5,12,6,3,19,31,1.63158,8,5,6,1.63158,6,1.41421,1.63158,6,1.41421,8,0,41,0,0,0,18,10,allfeatures-pipesworld06,all-p07.pddl
pipesworld_strips,p25-net3-b16-g5_rt0_instance,2,6,72,16,0,153,8,6,0,0,126,16585,13800,30385,98778,0,8256,0,110,0,540,65,492,14876,148289,94,7, 4356, 231752, 0.0215794, 53.2029, 2465.45, 0.0744681, 84, 40.383, 21.0517, 84, 40.383, 21.0517, 15902, 2465.45, 3160.28,14490, 2021.53, 2532.94, 84, 5.55319, 19.8979, 14490, 597.83, 2397.79, 15902, 717.532, 2778.88, 14490, 597.83,2397.79,508, 62328, 252352, 0.246988, 0.00815043, 1, 2468, 186.212, 19.6706, 2468, 186.212, 19.6706, 10966, 772.245,83.1583, 10966,772.245, 19.6706,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p25.pddl, 492, 15788, 8, 27, 3.375000, -4, 0.000000, 0.698430, 0, 0.857143, 0.989743, 17.059538, 7.036230, 229,54,1,21,51,29,5,16,10,8,32,96,3,15,5,12,3,7,2.23607,3,16,4.24264,11,0,94,0,0,0,27,26,allfeatures-pipesworld06,all-p25.pddl
pipesworld_strips,p41-net5-b22-g2_rt0_instance,2,6,64,16,0,139,7,6,0,0,126,17088,13758,30846,95346,0,5376,0,163,0,936,58,826,15392,146859,141,6, 8488, 210528, 0.0166117, 24.803, 1493.11, 0.0425532, 136, 55.5319, 30.9721, 136, 55.5319, 30.9721, 12472, 1493.11, 2342.54,11292, 1422.3, 2092.05, 136, 3.48936, 18.3309, 11292, 355.915, 1814.39, 12472, 388.936, 1983.51, 11292, 355.915,1814.39,892, 65472, 266016, 0.246121, 0.0136241, 1, 1890, 128.028, 13.0759, 1890, 128.028, 13.0759, 9172, 568.385,58.2899, 9172,568.385, 13.0759,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p41.pddl, 826, 15988, 4, 9, 2.250000, -3, 0.000000, 0.322670, -2, 0.500000, 1.258306, 1.216162, 0.319677, 41,17,1,8,18,9,2,6,5,4,16,14,0.875,9,5,2,0.875,3,0,0.875,6,1.73205,5,0,141,0,0,0,29,9,allfeatures-pipesworld06,all-p41.pddl
pipesworld_strips,p16-net2-b14-g6_rt0_instance,2,6,60,16,0,129,8,6,0,0,126,6635,7717,14352,38407,0,1796,0,80,0,331,54,303,5628,52946,80,8, 2058, 74048, 0.0388727, 35.9806, 925.6, 0.1, 59, 25.725, 13.4796, 59, 25.725, 13.5323, 9228, 925.6, 1518.65,8442, 925.6, 1380.94, 59, 4.975, 15.0607, 8442, 362.4, 1407.49, 9228, 390.6, 1531.85, 8442, 362.4,1407.49,331, 24084, 98132, 0.245425, 0.0137436, 1, 1416, 89.1626, 15.1855, 1416, 89.1626, 15.1855, 5982, 365.762,64.835, 5982,365.762, 15.1855,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p16.pddl, 303, 6076, 6, 25, 4.166667, -4, 0.000000, 0.852099, 0, 1.125000, 0.780625, 21.214287, 6.923305, 150,62,1,20,63,29,6,14,9,6,30,85,2.83333,16,6,8,2.83333,8,2.64575,2.83333,14,3.74166,?,?,?,?,?,?,?,30,allfeatures-pipesworld06,all-p16.pddl
pipesworld_strips,p40-net4-b22-g8_rt0_instance,2,6,84,16,0,179,12,6,0,0,126,34349,19737,54086,192653,0,13096,0,162,0,899,78,811,31890,307869,140,11, 9465, 458940, 0.0147913, 48.4881, 3278.14, 0.0785714, 139, 60.9429, 32.6702, 139, 60.9429, 32.6702, 27878, 3278.14, 4800.41,25698, 2921.8, 4198.26, 139, 9.17857, 32.5257, 25698, 1019.79, 4116.2, 27878, 1153.41, 4551.69, 25698, 1019.79,4116.2,855, 134064, 543116, 0.246842, 0.00637755, 1, 4322, 260.514, 30.7065, 4322, 260.514, 30.7065, 20986, 1132,136.246, 20986,1132, 30.7065,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p40.pddl, 811, 33184, 6, 36, 6.000000, -5, 0.002466, 0.693456, -2, 0.818182, 1.028519, 19.920504, 10.515459, 308,57,1,36,51,32,8,21,10,6,36,59,1.63889,18,8,10,1.63889,8,1.41421,1.63889,9,2,12,0,140,0,0,0,35,32,allfeatures-pipesworld06,all-p40.pddl
pipesworld_strips,p32-net4-b14-g5_rt0_instance,2,6,51,16,0,113,9,6,0,0,126,6709,7194,13903,38568,0,1989,0,97,0,458,45,402,5718,54926,83,8, 3431, 78726, 0.0241912, 22.9455, 948.506, 0.0963855, 82, 37.4096, 18.9915, 82, 37.4096, 18.8533, 5511, 948.506, 1245.61,5094, 888.361, 1099.76, 82, 5.9759, 19.1871, 5094, 313.843, 1065.18, 5511, 345.566, 1165.11, 5094, 313.843,1065.18,430, 24123, 97857, 0.246513, 0.0178253, 1, 857, 80.8623, 14.0443, 857, 80.8623, 14.0443, 4111, 359.141,63.1604, 4111,359.141, 14.0443,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p32.pddl, 402, 6085, 6, 26, 4.333333, -4, 0.000000, 0.736402, -1, 0.875000, 0.780625, 27.277075, 6.336565, 141,49,1,30,41,26,5,17,11,6,33,64,1.93939,16,7,10,1.93939,12,2,1.93939,11,2.82843,6,0,83,0,0,0,20,24,allfeatures-pipesworld06,all-p32.pddl
pipesworld_strips,p10-net1-b14-g8_rt0_instance,2,6,48,16,0,105,10,6,0,0,126,3816,4592,8408,25602,0,3160,0,68,0,188,40,146,3160,38330,40,8, 1854, 75840, 0.021575, 40.9061, 1896, 0.2, 39, 27.25, 7.15804, 39, 27.25, 7.15804, 9480, 1896, 1875.02,4740, 1264, 996.647, 39, 6.625, 13.4065, 2352, 331.8, 705.954, 2016, 284.4, 605.103, 2352, 331.8,705.954,132, 22120, 97960, 0.225806, 0.00596745, 1, 840, 163.643, 51.8641, 840, 163.643, 51.8641, 3360, 654.571,207.457, 3360,654.571, 51.8641,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p10.pddl, 146, 3460, 5, 28, 5.600000, -10, 0.006849, 2.450878, 1, 1.000000, 0.000000, 29.853180, 24.562716, 354,44,1,22,44,33,8,29,10,5,40,106,2.65,16,8,16,2.65,16,3.31662,2.65,10,2.82843,10,0,40,0,0,0,23,31,allfeatures-pipesworld06,all-p10.pddl
pipesworld_strips,p21-net3-b12-g2_rt0_instance,2,6,52,16,0,113,5,6,0,0,126,4153,5664,9817,24684,0,1312,0,78,0,344,45,308,3348,32686,66,4, 2130, 47532, 0.0309859, 22.3155, 720.182, 0.0606061, 60, 28.1818, 13.8355, 60, 28.1818, 13.8355, 4472, 720.182, 904.328,4146, 649.394, 799.229, 60, 2.77273, 11.1393, 4146, 175, 756.446, 4472, 194.455, 827.594, 4146, 175,756.446,320, 14044, 56904, 0.246802, 0.0227855, 1, 695, 59.8424, 11.4969, 695, 59.8424, 11.4969, 3195, 250.993,49.2206, 3195,250.993, 11.4969,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p21.pddl, 308, 3620, 5, 11, 2.200000, -3, 0.000000, 0.522233, -2, 0.250000, 1.299038, 5.466851, 1.689779, 52,18,1,11,18,11,2,6,7,5,15,26,1.73333,8,3,4,1.73333,4,1,1.73333,8,2.44949,7,0,66,0,0,0,19,10,allfeatures-pipesworld06,all-p21.pddl
pipesworld_strips,p30-net3-b20-g8_rt0_instance,2,6,92,16,0,193,11,6,0,0,126,28033,18446,46479,163912,0,13868,0,142,0,706,85,646,25498,253778,122,10, 6270, 397460, 0.0194577, 63.3907, 3257.87, 0.0819672, 109, 44.8689, 24.6443, 109, 44.8689, 24.6443, 26543, 3257.87, 4481.17,24387, 2651.97, 3679.11, 108, 6.7459, 22.8292, 24387, 833.656, 3503.8, 26543, 1004.41, 4032.26, 24387, 833.656,3503.8,666, 106304, 429844, 0.247308, 0.00626505, 1, 4099, 241.082, 25.2332, 4099, 241.082, 25.2332, 18506, 1014.39,107.828, 18506,1014.39, 25.2332,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p30.pddl, 646, 27002, 7, 43, 6.142857, -8, 0.001548, 0.889393, -2, 1.000000, 1.183216, 25.074623, 12.691060, 453,86,1,40,86,47,8,22,13,7,43,122,2.83721,19,8,16,2.83721,11,2.82843,2.83721,11,3.31662,15,0,122,0,0,0,35,42,allfeatures-pipesworld06,all-p30.pddl
pipesworld_strips,p33-net4-b16-g5_rt0_instance,2,6,65,16,0,141,9,6,0,0,126,10916,9946,20862,62735,0,3507,0,119,0,526,59,462,9444,90782,103,8, 4259, 132228, 0.0241841, 31.0467, 1283.77, 0.0776699, 102, 37.5437, 21.2053, 102, 37.5437, 20.8898, 8701, 1283.77, 1747.26,8064, 1176.58, 1549.2, 102, 5.38835, 19.2072, 8064, 394.922, 1506.68, 8701, 439.437, 1652.02, 8064, 394.922,1506.68,494, 39687, 160875, 0.246695, 0.0124474, 1, 1357, 107.426, 16.1293, 1357, 107.426, 16.1293, 6615, 477.685,72.2251, 6615,477.685, 16.1293,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p33.pddl, 462, 10176, 7, 26, 3.714286, -7, 0.002165, 0.804476, -4, 0.875000, 2.847697, 17.853773, 12.482017, 212,59,1,22,54,24,5,13,9,7,29,45,1.55172,17,5,7,1.55172,9,1.41421,1.55172,12,2.44949,9,0,103,0,0,0,25,25,allfeatures-pipesworld06,all-p33.pddl
pipesworld_strips,p22-net3-b12-g4_rt0_instance,2,6,52,16,0,113,7,6,0,0,126,4153,5664,9817,24684,0,1312,0,78,0,344,45,308,3348,32688,66,6, 2130, 47532, 0.0309859, 22.3155, 720.182, 0.0909091, 60, 28.1818, 13.8355, 60, 28.1818, 13.8355, 4472, 720.182, 904.328,4146, 649.394, 799.229, 60, 4.39394, 14.1591, 4146, 224.364, 796.52, 4472, 253.394, 880.465, 4146, 224.364,796.52,320, 14044, 56904, 0.246802, 0.0227855, 1, 695, 59.8424, 11.4969, 695, 59.8424, 11.4969, 3195, 250.993,49.2206, 3195,250.993, 11.4969,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p22.pddl, 308, 3620, 9, 26, 2.888889, -4, 0.003247, 0.917005, -1, 0.833333, 0.897527, 10.814089, 6.124310, 373,42,1,21,42,25,4,14,12,9,31,74,2.3871,17,4,10,2.3871,7,1.41421,2.3871,17,3.60555,7,0,66,0,0,0,19,22,allfeatures-pipesworld06,all-p22.pddl
pipesworld_strips,p39-net4-b22-g7_rt0_instance,2,6,84,16,0,179,11,6,0,0,126,34349,19737,54086,192653,0,13096,0,162,0,899,78,811,31890,307868,140,10, 9465, 458940, 0.0147913, 48.4881, 3278.14, 0.0714286, 139, 60.9429, 32.6702, 139, 60.9429, 32.6702, 27878, 3278.14, 4800.41,25698, 2921.8, 4198.26, 139, 8.26429, 30.9328, 25698, 962.057, 4073.2, 27878, 1084.29, 4494.84, 25698, 962.057,4073.2,855, 134064, 543116, 0.246842, 0.00637755, 1, 4322, 260.514, 30.7065, 4322, 260.514, 30.7065, 20986, 1132,136.246, 20986,1132, 30.7065,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p39.pddl, 811, 33184, 6, 33, 5.500000, -5, 0.002466, 0.660675, -2, 0.700000, 1.187434, 18.214651, 9.364302, 292,48,1,31,43,28,7,19,9,6,33,55,1.66667,17,7,9,1.66667,6,1,1.66667,9,2,12,0,140,0,0,0,35,27,allfeatures-pipesworld06,all-p39.pddl
pipesworld_strips,p18-net2-b16-g7_rt0_instance,2,6,56,16,0,121,9,6,0,0,126,7480,7153,14633,41713,0,1656,0,80,0,418,50,386,6464,60585,80,9, 2592, 83772, 0.0308642, 32.3194, 1047.15, 0.1125, 63, 32.4, 15.0038, 63, 32.4, 15.0038, 10454, 1047.15, 1713.04,9696, 1047.15, 1577.85, 63, 6.2, 17.5716, 9696, 432.6, 1610.32, 10454, 460.05, 1729.14, 9696, 432.6,1610.32,418, 27372, 111144, 0.246275, 0.0152711, 1, 1623, 95.6758, 13.8401, 1623, 95.6758, 13.8401, 7472, 401.194,57.9116, 7472,401.194, 13.8401,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p18.pddl, 386, 6854, 6, 26, 4.333333, -5, 0.000000, 0.801553, -1, 1.333333, 1.563472, 18.304203, 7.486139, 173,59,1,26,58,31,7,16,9,6,34,86,2.52941,17,7,10,2.52941,9,2.64575,2.52941,13,3.16228,?,?,?,?,?,?,?,32,allfeatures-pipesworld06,all-p18.pddl
pipesworld_strips,p19-net2-b18-g6_rt0_instance,2,6,58,16,0,125,8,6,0,0,126,8936,7959,16895,49469,0,1952,0,86,0,482,52,446,7804,73054,86,8, 3020, 100988, 0.0284768, 33.4397, 1174.28, 0.0930233, 69, 35.1163, 15.5582, 69, 35.1163, 15.5582, 12604, 1174.28, 1977.01,11706, 1174.28, 1824.02, 69, 5.56977, 17.5085, 11706, 440.442, 1846.43, 12604, 468.116, 1981.44, 11706, 440.442,1846.43,482, 33012, 134000, 0.246358, 0.0146008, 1, 1963, 106.511, 14.5199, 1963, 106.511, 14.5199, 8984, 439.702,61.542, 8984,439.702, 14.5199,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p19.pddl, 446, 8242, 5, 25, 5.000000, -5, 0.000000, 0.727426, 1, 1.125000, 0.330719, 15.866173, 5.949285, 125,53,1,25,52,31,6,14,11,5,34,73,2.14706,19,6,9,2.14706,8,2.23607,2.14706,9,3,?,?,?,?,?,?,?,31,allfeatures-pipesworld06,all-p19.pddl
pipesworld_strips,p43-net5-b24-g3_rt0_instance,2,6,134,16,0,279,8,6,0,0,126,102818,46142,148960,582240,0,48964,0,243,0,1192,128,1072,97388,954950,219,7, 16126, 1473424, 0.0135806, 91.3695, 6727.96, 0.0319635, 206, 67.589, 45.895, 206, 67.589, 45.895, 57062, 6727.96, 11063.5,52062, 5706.16, 9115.3, 206, 4.27397, 25.5189, 52062, 1247.56, 7402.41, 57062, 1408.44, 8260.57, 52062, 1247.56,7402.41,1144, 409552, 1659200, 0.246837, 0.0027933, 1, 8698, 512.483, 73.0333, 8698, 512.483, 73.0333, 40736, 2168.09,313.268, 40736,2168.09, 73.0333,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p43.pddl, 1072, 101192, 9, 30, 3.333333, -4, 0.000000, 0.518321, -1, 1.285714, 1.749636, 21.132423, 5.558443, 289,58,1,17,45,31,3,11,11,9,27,62,2.2963,13,6,8,2.2963,9,1.73205,2.2963,13,3.4641,19,0,219,0,0,0,43,27,allfeatures-pipesworld06,all-p43.pddl
pipesworld_strips,p15-net2-b14-g4_rt0_instance,2,6,40,16,0,89,6,6,0,0,126,2971,4304,7275,17174,0,786,0,60,0,291,34,263,2350,22458,60,6, 1442, 31050, 0.0416089, 21.5326, 517.5, 0.1, 50, 24.0333, 9.65913, 50, 24.0333, 9.69014, 4107, 517.5, 720.116,3714, 517.5, 645.81, 50, 4.01667, 12.1305, 3714, 183.1, 668.57, 4107, 198.867, 731.487, 3714, 183.1,668.57,291, 10088, 41138, 0.245223, 0.0288462, 1, 635, 50.1958, 7.44225, 635, 50.1958, 7.44225, 2889, 218.314,32.1633, 2889,218.314, 7.44225,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p15.pddl, 263, 2532, 7, 18, 2.571429, -4, 0.000000, 0.708450, -1, 0.666667, 0.745356, 10.766983, 3.072670, 158,46,1,15,47,23,4,11,9,7,24,57,2.375,13,4,7,2.375,5,1.41421,2.375,15,3.60555,?,?,?,?,?,?,?,21,allfeatures-pipesworld06,all-p15.pddl
pipesworld_strips,p46-net5-b26-g6_rt0_instance,2,6,111,16,0,233,11,6,0,0,126,68415,33222,101637,379353,0,25092,0,230,0,1265,105,1135,64536,618888,204,10, 15240, 916760, 0.0133858, 60.1549, 4493.92, 0.0490196, 193, 68.6765, 43.1819, 193, 68.6765, 43.1272, 43553, 4493.92, 7515.46,40179, 4063.96, 6616.87, 193, 7.23529, 34.131, 40179, 1258.53, 6133.83, 43553, 1410.33, 6765.4, 40179, 1258.53,6133.83,1213, 271640, 1100688, 0.246791, 0.00446547, 1, 6700, 358.747, 44.1482, 6700, 358.747, 44.1482, 32453, 1526.96,196.805, 32453,1526.96, 44.1482,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p46.pddl, 1135, 66818, 9, 48, 5.333333, -8, 0.000881, 0.750330, -1, 1.600000, 2.244994, 24.985170, 19.530142, 739,85,1,26,79,48,6,17,13,9,39,84,2.15385,23,6,10,2.15385,8,1.73205,2.15385,15,3.60555,14,0,204,0,0,0,40,43,allfeatures-pipesworld06,all-p46.pddl
pipesworld_strips,p09-net1-b14-g6_rt0_instance,2,6,48,16,0,105,8,6,0,0,126,3816,4592,8408,25602,0,3160,0,68,0,188,40,146,3160,38328,40,6, 1854, 75840, 0.021575, 40.9061, 1896, 0.15, 39, 27.25, 7.15804, 39, 27.25, 7.15804, 9480, 1896, 1875.02,4740, 1264, 996.647, 39, 4.9, 11.7936, 2352, 240.8, 608.857, 2016, 206.4, 521.877, 2352, 240.8,608.857,132, 22120, 97960, 0.225806, 0.00596745, 1, 840, 163.643, 51.8641, 840, 163.643, 51.8641, 3360, 654.571,207.457, 3360,654.571, 51.8641,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p09.pddl, 146, 3460, 5, 23, 4.600000, -8, 0.000000, 2.064043, 1, 1.000000, 0.000000, 23.270521, 15.229480, 233,29,1,15,29,24,6,21,8,5,30,74,2.46667,12,6,12,2.46667,12,2.82843,2.46667,9,2.44949,10,0,40,0,0,0,23,23,allfeatures-pipesworld06,all-p09.pddl
pipesworld_strips,p28-net3-b18-g7_rt0_instance,2,6,78,16,0,165,10,6,0,0,126,17895,14219,32114,104739,0,7944,0,122,0,620,71,566,16120,158909,104,9, 5174, 243696, 0.0201005, 47.1001, 2343.23, 0.0865385, 94, 43.3269, 22.6042, 94, 43.3269, 22.6042, 18496, 2343.23, 3145.67,17016, 1975.85, 2671.59, 94, 6.67308, 22.1522, 17016, 648, 2609.65, 18496, 761, 2946.21, 17016, 648,2609.65,584, 67440, 272928, 0.247098, 0.00865955, 1, 2878, 179.234, 23.9786, 2878, 179.234, 23.9786, 12948, 759.432,100.702, 12948,759.432, 23.9786,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/pipesworld06/problems/p28.pddl, 566, 17000, 6, 38, 6.333333, -4, 0.000000, 0.715798, 0, 0.888889, 0.314270, 24.695648, 6.085765, 220,81,1,34,80,45,7,21,12,6,46,127,2.76087,24,7,15,2.76087,10,2.44949,2.76087,16,3.87298,12,0,104,0,0,0,30,41,allfeatures-pipesworld06,all-p28.pddl
