@relation problem

@attribute domain string
@attribute task_name string
@attribute requirements numeric
@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute implied_effects_removed numeric
@attribute effect_conditions_simplified numeric
@attribute implied_preconditions_added numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute weVaRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute no numeric
@attribute file string
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute allvaluesconnectedgoal numeric
@attribute blackstronglpyarents numeric
@attribute Maximaleffectsblack  numeric
@attribute Hred-black numeric
@attribute  nameDomain2 string
@attribute  nameFile2 string
@data
tpp-propositional,tpp,2,8,30,8,0,231,13,4,0,0,45,6577,14901,21478,32308,0,0,0,147,0,667,147,667,5710,35544,147,13, 964, 22560, 0.15249, 23.4025, 153.469, 0.0884354, 90, 6.55782, 15.7537, 11, 6.55782, 2.9878, 2256, 153.469, 396.302,320, 153.469, 80.1686, 5, 0.442177, 1.41964, 320, 28.2993, 90.8566, 160, 14.1497, 45.4283, 320, 28.2993,90.8566,667, 11350, 33910, 0.33471, 0.0587665, 1, 65, 11.932, 1.60942, 65, 11.7415, 1.69076, 185, 19.5238,5.22862, 185,19.3333, 1.69076,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p18.pddl, 667, 5710, 8, 51, 6.375000, -3, 0.000000, 0.371391, 1, 1.000000, 0.000000, 27.152365, 2.583187, 38,122,1,51,122,63,13,22,49,8,35,36,1.02857,13,13,9,1.02857,4,0,1.02857,4,0,5,5,147,5,0,0,0,75,allfeatures-tpp06,all-p18.pddl
tpp-propositional,tpp,2,8,31,8,0,247,14,4,0,0,45,7201,16410,23611,35517,0,0,0,161,0,725,161,725,6270,39035,161,14, 1072, 24800, 0.150187, 23.1343, 154.037, 0.0869565, 100, 6.65839, 16.8044, 11, 6.65839, 2.95327, 2480, 154.037, 418.121,320, 154.037, 80.3732, 5, 0.434783, 1.40886, 320, 27.8261, 90.1668, 160, 13.913, 45.0834, 320, 27.8261,90.1668,725, 12470, 37270, 0.334585, 0.0581395, 1, 65, 11.9876, 1.53877, 65, 11.7888, 1.61654, 185, 19.764,4.9991, 185,19.5652, 1.61654,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p19.pddl, 725, 6270, 7, 62, 8.857142, -3, 0.000000, 0.426695, 1, 1.000000, 0.000000, 34.401913, 4.945774, 55,161,1,64,161,82,14,31,58,7,45,58,1.28889,14,14,17,1.28889,4,0,1.28889,4,0,5,5,161,5,0,0,0,85,allfeatures-tpp06,all-p19.pddl
tpp-propositional,tpp,2,8,24,8,0,151,10,4,0,0,45,2347,5563,7910,11283,0,0,0,94,0,353,94,353,1844,11706,94,10, 520, 7152, 0.180769, 13.7538, 76.0851, 0.106383, 60, 5.53191, 11.5645, 9, 5.53191, 2.37765, 894, 76.0851, 173.255,144, 76.0851, 37.3596, 4, 0.425532, 1.23331, 144, 15.3191, 44.3991, 72, 7.65957, 22.1996, 144, 15.3191,44.3991,353, 3632, 10784, 0.336795, 0.0971916, 1, 20, 6.56472, 0.603706, 20, 6.33333, 0.603706, 52, 7.60727,1.87885, 52,7.37589, 0.603706,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p15.pddl, 353, 1844, 6, 47, 7.833333, -2, 0.000000, 0.499291, 1, 1.000000, 0.000000, 34.616051, 2.234273, 30,121,1,48,121,56,10,23,45,6,36,47,1.30556,12,10,14,1.30556,3,0,1.30556,5,0,4,4,94,4,0,0,0,67,allfeatures-tpp06,all-p15.pddl
tpp-propositional,tpp,2,8,19,8,0,101,9,4,0,0,45,662,1777,2439,3032,0,0,0,63,0,184,63,184,366,2582,63,9, 276, 1392, 0.228261, 5.04348, 22.0952, 0.142857, 42, 4.38095, 8.47111, 7, 4.38095, 1.78556, 232, 22.0952, 47.1774,48, 22.0952, 10.7345, 3, 0.428571, 1.04978, 24, 3.42857, 8.39825, 12, 1.71429, 4.19913, 24, 3.42857,8.39825,184, 714, 2106, 0.339031, 0.257703, 1, 9, 2.58995, 0.116897, 9, 2.49471, 0.116897, 21, 2.84392,0.116897, 21,2.74868, 0.116897,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p09.pddl, 184, 366, 7, 35, 5.000000, -1, 0.000000, 0.510754, 1, 1.000000, 0.000000, 27.327868, 0.459016, 13,82,1,36,82,44,9,14,35,7,41,55,1.34146,21,9,11,1.34146,3,0,1.34146,5,1.41421,3,3,63,3,0,0,0,53,allfeatures-tpp06,all-p09.pddl
tpp-propositional,tpp,2,8,42,8,0,431,18,4,0,0,45,34761,65273,100034,164076,0,0,0,271,0,1651,271,1651,32788,199857,271,18, 2304, 130536, 0.117622, 56.6562, 481.683, 0.0664207, 156, 8.50185, 24.1456, 15, 8.50185, 4.27287, 9324, 481.683, 1448.97,1512, 481.683, 334.202, 7, 0.464945, 1.74311, 1512, 100.428, 376.512, 756, 50.214, 188.256, 1512, 100.428,376.512,1651, 65422, 195958, 0.333857, 0.0252362, 1, 273, 27.8207, 4.81234, 235, 27.7801, 4.10413, 805, 59.3926,15.0083, 691,59.352, 4.10413,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p28.pddl, 1651, 32788, 9, 88, 9.777778, -5, 0.000000, 0.426272, 1, 1.000000, 0.000000, 27.463768, 12.404234, 220,250,1,94,250,99,18,50,78,9,68,122,1.79412,18,18,32,1.79412,6,1.41421,1.79412,6,1.41421,7,7,271,7,0,0,0,108,allfeatures-tpp06,all-p28.pddl
tpp-propositional,tpp,2,8,29,8,0,215,12,4,0,0,45,6037,13636,19673,29583,0,0,0,135,0,615,135,615,5230,32547,135,12, 878, 20640, 0.153759, 23.508, 152.889, 0.0888889, 82, 6.5037, 14.9066, 11, 6.5037, 3.0157, 2064, 152.889, 376.654,320, 152.889, 80.453, 5, 0.444444, 1.42292, 320, 28.4444, 91.0667, 160, 14.2222, 45.5333, 320, 28.4444,91.0667,615, 10390, 31030, 0.334837, 0.0591915, 1, 65, 11.8963, 1.67841, 65, 11.7037, 1.76323, 185, 19.4222,5.45274, 185,19.2296, 1.76323,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p17.pddl, 615, 5230, 8, 50, 6.250000, -2, 0.000000, 0.378272, 1, 1.000000, 0.000000, 27.297321, 3.326960, 46,129,1,50,129,67,12,23,47,8,35,38,1.08571,12,12,11,1.08571,3,0,1.08571,3,0,5,5,135,5,0,0,0,69,allfeatures-tpp06,all-p17.pddl
tpp-propositional,tpp,2,8,40,8,0,387,16,4,0,0,45,31166,58671,89837,147216,0,0,0,243,0,1482,243,1482,29386,179077,243,16, 2068, 116928, 0.117505, 56.5416, 481.185, 0.0658436, 140, 8.51029, 22.7806, 15, 8.51029, 4.27777, 8352, 481.185, 1365.17,1512, 481.185, 334.109, 7, 0.460905, 1.73606, 1512, 99.5556, 374.989, 756, 49.7778, 187.494, 1512, 99.5556,374.989,1482, 58618, 175546, 0.333918, 0.0252823, 1, 273, 27.8082, 5.07987, 235, 27.7671, 4.33229, 805, 59.4461,15.8426, 691,59.4049, 4.33229,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p26.pddl, 1482, 29386, 9, 78, 8.666667, -5, 0.000000, 0.402422, 1, 1.000000, 0.000000, 24.549822, 10.328796, 191,220,1,84,220,86,16,44,67,9,60,101,1.68333,16,16,28,1.68333,6,1,1.68333,6,1,7,7,243,7,0,0,0,86,allfeatures-tpp06,all-p26.pddl
tpp-propositional,tpp,2,8,14,8,0,50,6,4,0,0,45,325,750,1075,1314,0,0,0,34,0,99,34,99,156,1150,34,6, 118, 592, 0.288136, 5.01695, 17.4118, 0.176471, 26, 3.47059, 5.67365, 5, 3.47059, 1.16909, 148, 17.4118, 32.7972,32, 17.4118, 7.63166, 2, 0.352941, 0.76244, 16, 2.82353, 6.09952, 8, 1.41176, 3.04976, 16, 2.82353,6.09952,99, 304, 896, 0.339286, 0.325658, 1, 6, 2.95098, 0.156935, 6, 2.95098, 0.156935, 14, 3.97059,0.156935, 14,3.97059, 0.156935,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p06.pddl, 99, 156, 6, 21, 3.500000, -1, 0.000000, 0.531816, 1, 1.000000, 0.000000, 20.000000, 0.000000, 1,47,1,26,47,24,6,21,21,6,37,63,1.7027,18,6,13,1.7027,11,1.73205,1.7027,8,2.23607,2,2,34,2,0,0,0,27,allfeatures-tpp06,all-p06.pddl
tpp-propositional,tpp,2,8,19,8,0,84,7,4,0,0,45,1185,2586,3771,5356,0,0,0,53,0,202,53,202,879,5666,53,7, 238, 3420, 0.222689, 14.3697, 64.5283, 0.132075, 36, 4.49057, 7.79362, 7, 4.49057, 1.82873, 570, 64.5283, 124.529,108, 64.5283, 30.9672, 3, 0.396226, 1.01572, 108, 14.2642, 36.5659, 54, 7.13208, 18.2829, 108, 14.2642,36.5659,202, 1734, 5154, 0.336438, 0.116494, 1, 21, 6.7934, 0.756388, 21, 6.70849, 0.904057, 57, 12.4821,2.57299, 57,12.3972, 0.904057,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p12.pddl, 202, 879, 8, 32, 4.000000, -2, 0.000000, 0.517036, 1, 1.000000, 0.000000, 21.153584, 1.634812, 25,111,1,45,111,44,7,15,31,8,34,51,1.5,15,7,12,1.5,3,0,1.5,6,1.41421,3,3,53,3,0,0,0,51,allfeatures-tpp06,all-p12.pddl
tpp-propositional,tpp,2,8,34,8,0,280,13,4,0,0,45,14212,27219,41431,66684,0,0,0,169,0,908,169,908,13062,79974,169,13, 1248, 51720, 0.135417, 41.4423, 306.036, 0.0769231, 98, 7.38462, 17.5071, 13, 7.38462, 3.68268, 4310, 306.036, 774.516,900, 306.036, 206.034, 6, 0.461538, 1.59882, 900, 69.2308, 239.822, 450, 34.6154, 119.911, 900, 69.2308,239.822,908, 25992, 77712, 0.334466, 0.0349338, 1, 132, 17.8383, 2.73687, 117, 17.6114, 2.53731, 384, 32.714,8.90613, 339,32.4872, 2.53731,  1, /home/isabel/Escritorio/seq-sat-Features/dominios_learning/seq-sat/tpp06/problems/p23.pddl, 908, 13062, 9, 67, 7.444445, -4, 0.000000, 0.447706, 1, 1.000000, 0.000000, 29.335783, 7.546165, 139,207,1,69,207,94,13,35,61,9,48,77,1.60417,13,13,22,1.60417,5,1,1.60417,5,1,6,6,169,6,0,0,0,100,allfeatures-tpp06,all-p23.pddl
